L2StockQK,l2stockqk,
surveys.ipsosinteractive.com,surveys.ipsosinteractive.com,
i2.feixin.10086.cn,i2.feixin.10086.cn,
katong.alipay.com,katong.alipay.com,10.0
dfsvc,dfsvc,
club.mail.163.com,club.mail.163.com,6.0
baike.soso.com,baike.soso.com,
detail.china.alibaba.com,detail.china.alibaba.com,
account.weibo.com,account.weibo.com,
www.duote.com,www.duote.com,
FlashPlayerApp,flashplayerapp,3.0
googleearth,googleearth,6.0
url.cn,url.cn,
ie.sogou.com,ie.sogou.com,
Frame,frame,
www.51fanli.com,www.51fanli.com,
QQPetBear,qqpetbear,2.0
MiniThunder,minithunder,7.0
www.vipshop.com,www.vipshop.com,
sefix,sefix,
pic.2012.sohu.com,pic.2012.sohu.com,5.0
slide.sports.sina.com.cn,slide.sports.sina.com.cn,
paipai.digi.qq.com,paipai.digi.qq.com,
zhishi.sogou.com,zhishi.sogou.com,
www.meilishuo.com,www.meilishuo.com,
SpiderHand,spiderhand,2.0
my.paipai.com,my.paipai.com,
hongbao.alipay.com,hongbao.alipay.com,10.0
ACDSee8,acdsee8,
www.cnki.com.cn,www.cnki.com.cn,
www.qire123.com,www.qire123.com,
捷易通自动充值系统,捷易通自动充值系统,
clubclient.qq.com,clubclient.qq.com,
XLBrowser,xlbrowser,
club.xywy.com,club.xywy.com,
www.1diaocha.com,www.1diaocha.com,
movie.douban.com,movie.douban.com,
TeamViewer,teamviewer,6.0
QLTRADE,qltrade,
58帮帮,58帮帮,11.0
tech.163.com,tech.163.com,
vdax.uuzu.com,vdax.uuzu.com,
bbs.hiapk.com,bbs.hiapk.com,9.0
item.51buy.com,item.51buy.com,
ditu.google.cn,ditu.google.cn,
securitycenter.alipay.com,securitycenter.alipay.com,10.0
open.t.qq.com,open.t.qq.com,
seventh.r.arpg2.com,seventh.r.arpg2.com,
www.microsoft.com,www.microsoft.com,
QiyiAcc,qiyiacc,
www.jisibar.com,www.jisibar.com,6.0
WWCmd,wwcmd,
news.cntv.cn,news.cntv.cn,1.0
igame.qq.com,igame.qq.com,2.0
nl.tg.mailo2.com,nl.tg.mailo2.com,6.0
AdvUtils,advutils,
ptlogin2.pengyou.com,ptlogin2.pengyou.com,
Trading,trading,
ptlogin2.soso.com,ptlogin2.soso.com,
news.4399.com,news.4399.com,5.0
RtHDVCpl,rthdvcpl,
www.126.com,www.126.com,
quote.eastmoney.com,quote.eastmoney.com,
RichEZ,richez,
safevideo,safevideo,1.0
juu.tg.wulinyingxiong.net,juu.tg.wulinyingxiong.net,
t.163.com,t.163.com,
hao.qq.com,hao.qq.com,
mail.126.com,mail.126.com,6.0
www.cmbchina.com,www.cmbchina.com,
bbs.gfan.com,bbs.gfan.com,9.0
translate.google.cn,translate.google.cn,
Tc,tc,
www.zol.com.cn,www.zol.com.cn,
refund.taobao.com,refund.taobao.com,11.0
api.weibo.com,api.weibo.com,
tbapi.alipay.com,tbapi.alipay.com,10.0
spoolsv,spoolsv,
www.zjump.cn,www.zjump.cn,
www.nuomi.com,www.nuomi.com,
CSOLauncher,csolauncher,
www.qidian.com,www.qidian.com,
blog.qq.com,blog.qq.com,
eLive,elive,
browse.renren.com,browse.renren.com,9.0
www.qqsurvey.net,www.qqsurvey.net,
edu.sina.com.cn,edu.sina.com.cn,
c.gdt.qq.com,c.gdt.qq.com,
GamePlaza,gameplaza,2.0
DBank_isync,dbank_isync,10.0
DriveTheLife,drivethelife,
home.photo.qq.com,home.photo.qq.com,
DBank_ClickUp,dbank_clickup,10.0
meal.taobao.com,meal.taobao.com,11.0
HD-Frontend,hd-frontend,
www.onlinedown.net,www.onlinedown.net,
www.globaltestmarket.com,www.globaltestmarket.com,
Lingoes,lingoes,6.0
gb.cri.cn,gb.cri.cn,
VISIO,visio,
se:,se:,
www.10010.com,www.10010.com,
PlantsVsZombie,plantsvszombie,
www.etao.com,www.etao.com,
Connectify,connectify,
FotoCanvas2,fotocanvas2,
NetKeeper,netkeeper,
tuan.baidu.com,tuan.baidu.com,
ups.surveyrouter.com,ups.surveyrouter.com,
act.vip.xunlei.com,act.vip.xunlei.com,
ipmana,ipmana,
gd.qq.com,gd.qq.com,
www.chinadaily.com.cn,www.chinadaily.com.cn,
K8GM,k8gm,
mail.10086.cn,mail.10086.cn,6.0
autorun,autorun,
flight.qunar.com,flight.qunar.com,
www.google.cn,www.google.cn,
zc.qq.com,zc.qq.com,
nero,nero,
www.qunar.com,www.qunar.com,
yule.sohu.com,yule.sohu.com,5.0
googleads.g.doubleclick.net,googleads.g.doubleclick.net,
apps.hi.baidu.com,apps.hi.baidu.com,
event.51buy.com,event.51buy.com,
www.boc.cn,www.boc.cn,
mergepayprod.alipay.com,mergepayprod.alipay.com,10.0
ting.baidu.com,ting.baidu.com,
p2pover,p2pover,
u.3393.com,u.3393.com,
Adobe Flash Player Plugin_11,adobe flash player plugin_11,3.0
图片收藏幻灯片,图片收藏幻灯片,
match.2012.sina.com.cn,match.2012.sina.com.cn,
club.autohome.com.cn,club.autohome.com.cn,
YfWt,yfwt,
MouseGesture,mousegesture,
mobile.qq.com,mobile.qq.com,
file:,file:,
map.sogou.com,map.sogou.com,
connect.discuz.qq.com,connect.discuz.qq.com,
www.51job.com,www.51job.com,16.0
act.ju.taobao.com,act.ju.taobao.com,11.0
MvBoxPlayer,mvboxplayer,3.0
aliedit,aliedit,
buy.qq.com,buy.qq.com,
tv.sogou.com,tv.sogou.com,
haozip_v2,haozip_v2,7.0
ap.q150.com,ap.q150.com,
HProtect,hprotect,
eladies.sina.com.cn,eladies.sina.com.cn,
ati2evxx,ati2evxx,
mygold,mygold,
BaoHFK,baohfk,
auto.163.com,auto.163.com,
searchb.dangdang.com,searchb.dangdang.com,11.0
bbs.city.tianya.cn,bbs.city.tianya.cn,9.0
vstudio,vstudio,
www.b,www.b,
www.pconline.com.cn,www.pconline.com.cn,
nvsvc32,nvsvc32,
t.7794lm.com,t.7794lm.com,
hb.qq.com,hb.qq.com,
Lanyou,lanyou,
p.0wan0.com,p.0wan0.com,
AppAssistant,appassistant,
www.zhaopin.com,www.zhaopin.com,
comment.news.163.com,comment.news.163.com,5.0
8021x,8021x,
memberexprod.alipay.com,memberexprod.alipay.com,10.0
communicator,communicator,
csrss,csrss,
FlashPlayerPlugin_11_3_300_262,flashplayerplugin_11_3_300_262,3.0
NewErmj,newermj,
dl.dbank.com,dl.dbank.com,10.0
bbs.360.cn,bbs.360.cn,9.0
GameGuard,gameguard,2.0
QQ农牧大师,qq农牧大师,2.0
TaoBrowser,taobrowser,
uutran,uutran,
CChess,cchess,
yule.xunlei.com,yule.xunlei.com,
tradearchive.taobao.com,tradearchive.taobao.com,11.0
qj,qj,
friend.pengyou.com,friend.pengyou.com,
search.xunlei.com,search.xunlei.com,
itunes.apple.com,itunes.apple.com,3.0
searchstat.kuaibo.com,searchstat.kuaibo.com,
sstext3d,sstext3d,
tt.mop.com,tt.mop.com,
Kanbox,kanbox,
BarBroker,barbroker,
www.99bill.com,www.99bill.com,
www.coo8.com,www.coo8.com,
yfdown,yfdown,
IKernel,ikernel,
learning.sohu.com,learning.sohu.com,5.0
nvbao.taobao.com,nvbao.taobao.com,11.0
rsmain,rsmain,
CNAB4SWK,cnab4swk,
search.51job.com,search.51job.com,16.0
www.bai,www.bai,
SaveAs,saveas,
guanjia.qq.com,guanjia.qq.com,
data.auto.qq.com,data.auto.qq.com,
FetionSmart,fetionsmart,
www.mogujie.com,www.mogujie.com,
shinyshow,shinyshow,
MiniHost,minihost,
Adobe Flash Player for IE_11,adobe flash player for ie_11,3.0
dsNetworkConnect,dsnetworkconnect,
CAJViewer,cajviewer,
CFSwMgr,cfswmgr,
gossip.renren.com,gossip.renren.com,9.0
happy.mail.10086.cn,happy.mail.10086.cn,6.0
Bu_.exe,bu_,
ar.9yin.woniu.com,ar.9yin.woniu.com,
PPTV网络电视_3,pptv网络电视_3,1.0
心形泡泡,心形泡泡,
auto.ifeng.com,auto.ifeng.com,
epay.12306.cn,epay.12306.cn,10.0
Opk,opk,
live.video.sina.com.cn,live.video.sina.com.cn,1.0
xiaoxi.alipay.com,xiaoxi.alipay.com,10.0
qing.weibo.com,qing.weibo.com,
q.weibo.com,q.weibo.com,
www.xici.net,www.xici.net,
bbttool,bbttool,
c.t.qq.com,c.t.qq.com,
Zuma,zuma,
trip.taobao.com,trip.taobao.com,11.0
foobar2000,foobar2000,
xiazai.zol.com.cn,xiazai.zol.com.cn,
TKReview,tkreview,
www.googleadservices.com,www.googleadservices.com,
zzllk,zzllk,
BitSpirit,bitspirit,
www.sojump.com,www.sojump.com,
shopsearch.taobao.com,shopsearch.taobao.com,11.0
zh.wikipedia.org,zh.wikipedia.org,
car.bitauto.com,car.bitauto.com,
www.ku123.com,www.ku123.com,
news.sogou.com,news.sogou.com,5.0
ACDSee10,acdsee10,
stat.simba.taobao.com,stat.simba.taobao.com,11.0
FormatFactory,formatfactory,6.0
so.pps.tv,so.pps.tv,
slide.news.sina.com.cn,slide.news.sina.com.cn,5.0
tv.youku.com,tv.youku.com,1.0
www.newegg.com.cn,www.newegg.com.cn,
vda.9787.com,vda.9787.com,
QQPig,qqpig,2.0
vagaa,vagaa,
war.163.com,war.163.com,
military.china.com,military.china.com,
www.51test.net,www.51test.net,
click.tanx.com,click.tanx.com,
sse1.paipai.com,sse1.paipai.com,
SQ0BSTMN,sq0bstmn,
s1.1diaocha.com,s1.1diaocha.com,
DTLite,dtlite,
v.2012.163.com,v.2012.163.com,
pes2012,pes2012,
style.qq.com,style.qq.com,
badge.weibo.com,badge.weibo.com,
ftp:,ftp:,
all.vic.sina.com.cn,all.vic.sina.com.cn,
MSango,msango,
worldoftanks,worldoftanks,
adsrich.qq.com,adsrich.qq.com,
twinrpg,twinrpg,
survey.acnielsenonline.com,survey.acnielsenonline.com,
LinLink5,linlink5,
TeraCopy,teracopy,
auction2.paipai.com,auction2.paipai.com,
help.alipay.com,help.alipay.com,10.0
www.baixing.com,www.baixing.com,
gamevip.qq.com,gamevip.qq.com,2.0
www.babytree.com,www.babytree.com,
mpc-hc,mpc-hc,
sis,sis,
CLVIEW,clview,
search.discuz.qq.com,search.discuz.qq.com,
dynamic.12306.cn,dynamic.12306.cn,
BingDict,bingdict,
www.3366.com,www.3366.com,
ExitAD,exitad,
train.qunar.com,train.qunar.com,
tongji.wan5d.com,tongji.wan5d.com,
ccrprod.alipay.com,ccrprod.alipay.com,10.0
WOTLauncher,wotlauncher,
nba2k10,nba2k10,
www.samplicio.us,www.samplicio.us,
project.1diaocha.com,project.1diaocha.com,
DJL_main,djl_main,
code.ze5.com,code.ze5.com,
img.ifeng.com,img.ifeng.com,
blog.sohu.com,blog.sohu.com,5.0
gamebbs.qq.com,gamebbs.qq.com,2.0
sina.allyes.com,sina.allyes.com,
women.sohu.com,women.sohu.com,5.0
MxCrashReport,mxcrashreport,
WordBook,wordbook,
vip.qzone.com,vip.qzone.com,
HPWAMain,hpwamain,
ebs.boc.cn,ebs.boc.cn,
Dove,dove,
mail.sina.com.cn,mail.sina.com.cn,6.0
life.tenpay.com,life.tenpay.com,10.0
sqlmangr,sqlmangr,
www.ctrip.com,www.ctrip.com,
DeskWidget,deskwidget,
ksafedock,ksafedock,
微博AIR,微博air,
jfb.alipay.com,jfb.alipay.com,10.0
comment5.news.sina.com.cn,comment5.news.sina.com.cn,5.0
ylgddg2.r.arpg2.com,ylgddg2.r.arpg2.com,
unionpaysecure.com,unionpaysecure.com,10.0
cwebmail.mail.126.com,cwebmail.mail.126.com,6.0
comment.ifeng.com,comment.ifeng.com,
vda72.uuzu.com,vda72.uuzu.com,
Pet,pet,
www.funshion.com,www.funshion.com,
www.aipai.com,www.aipai.com,
NeroStartSmart,nerostartsmart,
www.aibang.com,www.aibang.com,
photo.blog.sina.com.cn,photo.blog.sina.com.cn,
t1.is686.com,t1.is686.com,
StikyNot,stikynot,
so.tv.sohu.com,so.tv.sohu.com,5.0
event.t.qq.com,event.t.qq.com,
mshearts,mshearts,
sohu.ad-plus.cn,sohu.ad-plus.cn,5.0
bj.58.com,bj.58.com,11.0
www.diaochatong.com,www.diaochatong.com,
my.58.com,my.58.com,11.0
SiteHelp,sitehelp,
NDP40-KB2656405-x86,ndp40-kb2656405-x86,
jump.xunlei.com,jump.xunlei.com,
DNFMulti,dnfmulti,
ershou.taobao.com,ershou.taobao.com,11.0
QQPYConfig,qqpyconfig,
NoteExpress,noteexpress,6.0
poufo.game3737.com,poufo.game3737.com,2.0
www.17u.cn,www.17u.cn,
stock.591hx.com,stock.591hx.com,
stock.eastmoney.com,stock.eastmoney.com,
Plane,plane,
恒峰桌面备忘录软件,恒峰桌面备忘录软件,
Dialterminal,dialterminal,
QQLiveExternal,qqliveexternal,
nvcplui,nvcplui,
zixun.haodf.com,zixun.haodf.com,
gd.189.cn,gd.189.cn,
AcHelp,achelp,
tudou.letv.com,tudou.letv.com,
mobile.zol.com.cn,mobile.zol.com.cn,
www.huanqiu.com,www.huanqiu.com,
office2003-KB2598253-FullFile-CHS,office2003-kb2598253-fullfile-chs,
kislive,kislive,
QQApkTool,qqapktool,
ViDown,vidown,
SGTool,sgtool,
ptlogin2.paipai.com,ptlogin2.paipai.com,
www.tvmao.com,www.tvmao.com,
Container,container,
movie.youku.com,movie.youku.com,1.0
member.paipai.com,member.paipai.com,
FlashUtil32_11_3_300_265_ActiveX,flashutil32_11_3_300_265_activex,
swmain,swmain,
ad.6zzsf.com,ad.6zzsf.com,
vip.alipay.com,vip.alipay.com,10.0
www.gaopeng.com,www.gaopeng.com,
Stline,stline,
FoxTrader,foxtrader,
zhengtu,zhengtu,
iNode Client,inode client,
www.meishichina.com,www.meishichina.com,
KartRider,kartrider,
SBroker,sbroker,
house.ifeng.com,house.ifeng.com,
GouJi,gouji,
ppstream_2,ppstream_2,
七彩极光,七彩极光,
search.pengyou.com,search.pengyou.com,
pic.sports.sohu.com,pic.sports.sohu.com,5.0
db.auto.sohu.com,db.auto.sohu.com,5.0
ShadowTip,shadowtip,
www.optimusid.com,www.optimusid.com,
DumpUper,dumpuper,
mobile.taobao.com,mobile.taobao.com,11.0
ybrowser,ybrowser,
m0.mail.sina.com.cn,m0.mail.sina.com.cn,6.0
xy2,xy2,
health.sohu.com,health.sohu.com,5.0
avant,avant,
KwConfig,kwconfig,
survey12.toluna.com,survey12.toluna.com,
vip.icbc.com.cn,vip.icbc.com.cn,10.0
video.baomihua.com,video.baomihua.com,1.0
www.epanel.com.cn,www.epanel.com.cn,
kan.sogou.com,kan.sogou.com,
mail.cn.yahoo.com,mail.cn.yahoo.com,6.0
minigame.qq.com,minigame.qq.com,2.0
www.ba,www.ba,
friend.renren.com,friend.renren.com,9.0
E_FARNAIP,e_farnaip,
jump.paipai.com,jump.paipai.com,
www.baidu.com.t2.70e.com,www.baidu.com.t2.70e.com,
fanxian.egou.com,fanxian.egou.com,
kxmixer,kxmixer,
ComTracker,comtracker,
程序多开器,程序多开器,
weixin.qq.com,weixin.qq.com,
ishare_user,ishare_user,
isas.panelpower.cn,isas.panelpower.cn,
iSee,isee,
msconfig,msconfig,
twebmail.mail.126.com,twebmail.mail.126.com,6.0
caipiao.taobao.com,caipiao.taobao.com,11.0
Patch,patch,
app.alipay.com,app.alipay.com,10.0
YouCam,youcam,
xywz,xywz,
baidubrowser,baidubrowser,
portal.myview.com,portal.myview.com,
search.taobao.com,search.taobao.com,11.0
product.pcpop.com,product.pcpop.com,
ZSHP1020,zshp1020,
support.qq.com,support.qq.com,
tejia.taobao.com,tejia.taobao.com,11.0
repair,repair,
ACDSeeQV,acdseeqv,
panel.aipsurveys.com,panel.aipsurveys.com,
SongSyn,songsyn,
CleanMaster,cleanmaster,
t.paipai.com,t.paipai.com,
mobile.pconline.com.cn,mobile.pconline.com.cn,
SnapShot,snapshot,
LeTVSWFC,letvswfc,
mil.huanqiu.com,mil.huanqiu.com,
pbank.95559.com.cn,pbank.95559.com.cn,10.0
漂亮彩线,漂亮彩线,
6.cn,6.cn,
Lava,lava,
topic.weibo.com,topic.weibo.com,
data.eastmoney.com,data.eastmoney.com,
club.mil.news.sina.com.cn,club.mil.news.sina.com.cn,5.0
SimChk,simchk,
mq.qq.com,mq.qq.com,
117.79.91.201,117.79.91.201,
my,my,
ssl.mail.163.com,ssl.mail.163.com,6.0
Netman,netman,
NDP40-KB2604121-x86,ndp40-kb2604121-x86,
www.yinyuetai.com,www.yinyuetai.com,
BW,bw,
netinsight.cn,netinsight.cn,
92ay,92ay,
夜光时钟屏保,夜光时钟屏保,
mgbanlv,mgbanlv,
BitComet,bitcomet,
et.21cn.com,et.21cn.com,
acrotray,acrotray,
passport.58.com,passport.58.com,11.0
p.yolk7.com,p.yolk7.com,
connector,connector,
163.letv.com,163.letv.com,
ATpAgent,atpagent,
L2Stock,l2stock,
ShenChengGame,shenchenggame,2.0
vip.etao.com,vip.etao.com,
www.youdao.com,www.youdao.com,
my.zhaopin.com,my.zhaopin.com,
www.tuan800.com,www.tuan800.com,
www.hahabei.com,www.hahabei.com,
Dreamweaver,dreamweaver,6.0
fenglei,fenglei,
www.womai.com,www.womai.com,
McTray,mctray,
wms,wms,
pay.360buy.com,pay.360buy.com,10.0
sports.cntv.cn,sports.cntv.cn,1.0
iPhone PC Suite,iphone pc suite,
99Host,99host,
hot.kantushuo.com,hot.kantushuo.com,
appmail.mail.10086.cn,appmail.mail.10086.cn,6.0
CatchScreenTray,catchscreentray,
www.pptv.com,www.pptv.com,
home.meishichina.com,home.meishichina.com,
s.jiathis.com,s.jiathis.com,
henan.qq.com,henan.qq.com,
static.dangdang.com,static.dangdang.com,11.0
www.pcpp.com.cn,www.pcpp.com.cn,
DNF,dnf,
world.huanqiu.com,world.huanqiu.com,
Sina,sina,
pbank.psbc.com,pbank.psbc.com,10.0
YoukuDesktop,youkudesktop,1.0
www.xcar.com.cn,www.xcar.com.cn,
req.renren.com,req.renren.com,9.0
mp3.sogou.com,mp3.sogou.com,
comment5.ent.qq.com,comment5.ent.qq.com,
lady.163.com,lady.163.com,
xiaozu.renren.com,xiaozu.renren.com,9.0
MyTools,mytools,
cnrdn.com,cnrdn.com,
so.ie.sogou.com,so.ie.sogou.com,
car.autohome.com.cn,car.autohome.com.cn,
www.soufun.com,www.soufun.com,
WebCheck,webcheck,
taobao.alipay.com,taobao.alipay.com,10.0
胡莱三国辅助器1,胡莱三国辅助器1,
jobs.zhaopin.com,jobs.zhaopin.com,16.0
EnergyOptimizer,energyoptimizer,
Roller,roller,
slide.mil.news.sina.com.cn,slide.mil.news.sina.com.cn,5.0
baidu,baidu,
lsr.mysurvey.com,lsr.mysurvey.com,
cn-monitor.macromill.com,cn-monitor.macromill.com,
bj.jumei.com,bj.jumei.com,
auto.sina.com.cn,auto.sina.com.cn,
avgtray,avgtray,
www.apple.com.cn,www.apple.com.cn,
www.okbuy.com,www.okbuy.com,
BkmjClient,bkmjclient,
QvodTips,qvodtips,
fanxian.163.com,fanxian.163.com,
JYclient,jyclient,
DMSClient,dmsclient,
q.pps.tv,q.pps.tv,
HD-Restart,hd-restart,
faxin.soso.com,faxin.soso.com,
edit.bjs.yahoo.com,edit.bjs.yahoo.com,
KDWin,kdwin,
news.hexun.com,news.hexun.com,5.0
finance.jrj.com.cn,finance.jrj.com.cn,
PingCoManager,pingcomanager,
MuteSync,mutesync,
开心网神曲极速登录器,开心网神曲极速登录器,
bbs.ifeng.com,bbs.ifeng.com,9.0
PPLiveU,ppliveu,1.0
reg.sg.zqgame.com,reg.sg.zqgame.com,2.0
RSClientFramework,rsclientframework,
games.ifeng.com,games.ifeng.com,2.0
movie.mtime.com,movie.mtime.com,
www.ctdisk.com,www.ctdisk.com,
mplayerc,mplayerc,3.0
t-jh.cn,t-jh.cn,
quickinput,quickinput,
www.tiexue.net,www.tiexue.net,
quanzi.taobao.com,quanzi.taobao.com,11.0
china.alibaba.com,china.alibaba.com,
www.weibo.com,www.weibo.com,
hall,hall,
BankHelper,bankhelper,10.0
www.xiaomi.com,www.xiaomi.com,
stock.sohu.com,stock.sohu.com,5.0
HelpCtr,helpctr,
AutoADSL,autoadsl,
skinbox,skinbox,
sh.sina.com.cn,sh.sina.com.cn,
www.mygame66.com,www.mygame66.com,2.0
slide.2012.sina.com.cn,slide.2012.sina.com.cn,
Alive Idea Desktop,alive idea desktop,
yowindow,yowindow,
Qzone,qzone,
FlashUtil10c,flashutil10c,
club.pchome.net,club.pchome.net,
samsoft1,samsoft1,
spsswin,spsswin,
osk,osk,
cwbm,cwbm,
i.feixin.10086.cn,i.feixin.10086.cn,
club.china.com,club.china.com,
data.2012.163.com,data.2012.163.com,
www.51buy.com,www.51buy.com,
CSOBanner,csobanner,
s.dianping.com,s.dianping.com,
se_wdtc,se_wdtc,
www.2599tv.com,www.2599tv.com,
Thunder7,thunder7,7.0
hi.alipay.com,hi.alipay.com,10.0
accounts.google.com,accounts.google.com,
zdsj,zdsj,
cq.qq.com,cq.qq.com,
GBQ4,gbq4,
iseeqview,iseeqview,
Ckwin,ckwin,
t.52kmh.com,t.52kmh.com,
Mysitfy,mysitfy,
WinKawaks,winkawaks,
item.vancl.com,item.vancl.com,
game.51wan.com,game.51wan.com,2.0
www.gamersky.com,www.gamersky.com,2.0
so.iqiyi.com,so.iqiyi.com,
www.crsky.com,www.crsky.com,
service.weibo.com,service.weibo.com,
book.sina.com.cn,book.sina.com.cn,
news.baike.360.cn,news.baike.360.cn,5.0
theater.mtime.com,theater.mtime.com,
p.t.qq.com,p.t.qq.com,
netpay.cmbchina.com,netpay.cmbchina.com,10.0
shop.etao.com,shop.etao.com,
kbd,kbd,
shell.windows.com,shell.windows.com,
video.2012.sohu.com,video.2012.sohu.com,1.0
BigFoot,bigfoot,
www.mytianhui.com,www.mytianhui.com,
slide.ent.sina.com.cn,slide.ent.sina.com.cn,
www.ipanelonline.com,www.ipanelonline.com,
WallCal3,wallcal3,
APLoading,aploading,
Rhino4,rhino4,
e.cn.miaozhen.com,e.cn.miaozhen.com,
Tartaros,tartaros,
qt.qq.com,qt.qq.com,
utility,utility,
GLSpeed,glspeed,
www.1ting.com,www.1ting.com,
cp.1o26.com,cp.1o26.com,
mai.taobao.com,mai.taobao.com,11.0
Hearts,hearts,
www.yjbys.com,www.yjbys.com,
小猪情侣,小猪情侣,
safenotify,safenotify,
pinglun.sohu.com,pinglun.sohu.com,5.0
www.youxi52.net,www.youxi52.net,
DMS,dms,
pig,pig,
phtv.ifeng.com,phtv.ifeng.com,
H_Client,h_client,
cn.aipsurveys.com,cn.aipsurveys.com,
realplay,realplay,
DCTerminal,dcterminal,
www.facebook.com,www.facebook.com,
imc.l.qq.com,imc.l.qq.com,
red53v1,red53v1,
sos,sos,
www.wanyan.com,www.wanyan.com,
Portal,portal,
UUSeeMini,uuseemini,
DVR,dvr,
San12,san12,
www.ce.cn,www.ce.cn,
ZT2Box,zt2box,
ssflwbox,ssflwbox,
product.yesky.com,product.yesky.com,
research.ipsosinteractive.com,research.ipsosinteractive.com,
sh.qq.com,sh.qq.com,
main.bin,main.bin,
hlsw,hlsw,
www.smarter.com.cn,www.smarter.com.cn,
http,http,
NewUpKuGoo,newupkugoo,
sighttp.qq.com,sighttp.qq.com,
hpCaslNotification,hpcaslnotification,
JishiHelper,jishihelper,
YouCamService,youcamservice,
act.51buy.com,act.51buy.com,
FRONTPG,frontpg,
www.027art.com,www.027art.com,
FNStarter,fnstarter,
www.51poll.com,www.51poll.com,
IDownLoad,idownload,
i.sohu.com,i.sohu.com,5.0
m.iclick.cn,m.iclick.cn,
apps.renren.com,apps.renren.com,9.0
jiaofei.alipay.com,jiaofei.alipay.com,10.0
msg.pengyou.com,msg.pengyou.com,
AutoUpgrade,autoupgrade,
mobile.163.com,mobile.163.com,
8.etao.com,8.etao.com,
qw.dacais.com,qw.dacais.com,
xiuxiu.meitu.com,xiuxiu.meitu.com,
IM,im,
qyzngj,qyzngj,
QQGameDl,qqgamedl,2.0
魔兽改键精灵,魔兽改键精灵,
ygame.gy9y.com,ygame.gy9y.com,2.0
WeicoAir,weicoair,
bbs.duowan.com,bbs.duowan.com,9.0
www.yxdown.com,www.yxdown.com,
AngryBirds,angrybirds,2.0
Shark,shark,
jpskb,jpskb,
t1.keytui.com,t1.keytui.com,
www.urlshare.cn,www.urlshare.cn,
AmIcoSinglun,amicosinglun,
my.51job.com,my.51job.com,16.0
t2.ulink.cc,t2.ulink.cc,
my.pay.qq.com,my.pay.qq.com,10.0
finance.people.com.cn,finance.people.com.cn,
PDFXCview,pdfxcview,
Silverlight_KB2636927,silverlight_kb2636927,
TYJStartup,tyjstartup,
www.keyunzhan.com,www.keyunzhan.com,
www.pinshan.com,www.pinshan.com,
cboxbeta2,cboxbeta2,
cn.net-research.com,cn.net-research.com,
KuaiWanGame,kuaiwangame,2.0
FAW,faw,
cctv.cntv.cn,cctv.cntv.cn,1.0
BtStackServer,btstackserver,
CBTray,cbtray,
editplus,editplus,
creditcard.cmbchina.com,creditcard.cmbchina.com,
cn.toluna.com,cn.toluna.com,
tpan,tpan,
cat1int.synovate.com.cn,cat1int.synovate.com.cn,
company.zhaopin.com,company.zhaopin.com,
CleanMacro,cleanmacro,
192,192,
19,19,
www.laawoo.com,www.laawoo.com,
www.milfuns.com,www.milfuns.com,
paipai.lady.qq.com,paipai.lady.qq.com,
www.egou.com,www.egou.com,
WilliamSheet,williamsheet,
L2LC,l2lc,
WinWPS,winwps,6.0
t.dangdang.com,t.dangdang.com,11.0
Wasai,wasai,
flashfxp,flashfxp,
91Mobile,91mobile,
tyj,tyj,
service.10010.com,service.10010.com,
u.2012.qq.com,u.2012.qq.com,
www.t,www.t,
ccclub.cmbchina.com,ccclub.cmbchina.com,
bbs.news.163.com,bbs.news.163.com,5.0
wd.gyyx.cn,wd.gyyx.cn,
catalog.vancl.com,catalog.vancl.com,
P2pSearcher,p2psearcher,
CCBUsertool,ccbusertool,
QQSoftMgr,qqsoftmgr,
IPMSG,ipmsg,
888.qq.com,888.qq.com,
yule.iqiyi.com,yule.iqiyi.com,
society.people.com.cn,society.people.com.cn,
cstrike-online,cstrike-online,
pan.baidu.com,pan.baidu.com,
qzone.xiaoyou.qq.com,qzone.xiaoyou.qq.com,
r.surveys.com,r.surveys.com,
RtWLan,rtwlan,
MSOHELP,msohelp,
xiyou.cntv.cn,xiyou.cntv.cn,1.0
192.168.,192.168.,
lvyou.baidu.com,lvyou.baidu.com,
sspipes,sspipes,
mall.cnki.net,mall.cnki.net,
奇兵助手,奇兵助手,2.0
http:,http:,
飞秋FeiQ2,飞秋feiq2,
192.168,192.168,
www.china.com.cn,www.china.com.cn,
ZCfgSvc,zcfgsvc,
usratex,usratex,
pay.vip.xunlei.com,pay.vip.xunlei.com,10.0
www.zhcw.com,www.zhcw.com,
www.yto.net.cn,www.yto.net.cn,
TortoiseProc,tortoiseproc,
www.19lou.com,www.19lou.com,
LeTVLoader,letvloader,
www.zaobao.com,www.zaobao.com,
亿点,亿点,
MapleStory,maplestory,
img1.126.net,img1.126.net,
act.cb.qq.com,act.cb.qq.com,
research.opinionconnect.com,research.opinionconnect.com,
kdumprep,kdumprep,
hao123,hao123,
login.nuomi.com,login.nuomi.com,
it.sohu.com,it.sohu.com,5.0
ACDSeeMC,acdseemc,
照片,照片,7.0
www.ddoo.cc,www.ddoo.cc,
123.xunlei.com,123.xunlei.com,
Funshion.scr,funshion.scr,
search.yihaodian.com,search.yihaodian.com,
www.dajiashuo.com,www.dajiashuo.com,
HD-Agent,hd-agent,
meishi.qq.com,meishi.qq.com,
pet.qq.com,pet.qq.com,
Bubbles Heart,bubbles heart,
本草纲目-商业版,本草纲目-商业版,6.0
tc.100tjs.com,tc.100tjs.com,
